# x_m,y_m,w_tr_right_m,w_tr_left_m
0,0,5,5
1.22E-16,2,5,5
2.45E-16,4,5,5
3.67E-16,6,5,5
4.90E-16,8,5,5
6.12E-16,10,5,5
7.35E-16,12,5,5
8.57E-16,14,5,5
9.80E-16,16,5,5
1.10E-15,18,5,5
1.22E-15,20,5,5
1.35E-15,22,5,5
1.47E-15,24,5,5
1.59E-15,26,5,5
1.71E-15,28,5,5
1.84E-15,30,5,5
1.96E-15,32,5,5
2.08E-15,34,5,5
2.20E-15,36,5,5
2.33E-15,38,5,5
2.45E-15,40,5,5
2.57E-15,42,5,5
2.69E-15,44,5,5
2.82E-15,46,5,5
2.94E-15,48,5,5
3.06E-15,50,5,5
3.18E-15,52,5,5
3.31E-15,54,5,5
3.43E-15,56,5,5
3.55E-15,58,5,5
3.67E-15,60,5,5
3.80E-15,62,5,5
3.92E-15,64,5,5
4.04E-15,66,5,5
4.16E-15,68,5,5
4.29E-15,70,5,5
4.41E-15,72,5,5
4.53E-15,74,5,5
4.65E-15,76,5,5
4.78E-15,78,5,5
4.90E-15,80,5,5
5.02E-15,82,5,5
5.14E-15,84,5,5
5.27E-15,86,5,5
5.39E-15,88,5,5
5.51E-15,90,5,5
5.63E-15,92,5,5
5.76E-15,94,5,5
5.88E-15,96,5,5
6.00E-15,98,5,5
6.12E-15,100,5,5
-0.062448,101.25,5,5
-0.24917,102.48,5,5
-0.55829,103.69,5,5
-0.98674,104.87,5,5
-1.5302,105.99,5,5
-2.1833,107.06,5,5
-2.9395,108.05,5,5
-3.7912,108.97,5,5
-4.7299,109.79,5,5
-5.7462,110.52,5,5
-6.83,111.14,5,5
-7.9705,111.65,5,5
-9.1563,112.04,5,5
-10.375,112.32,5,5
-11.616,112.47,5,5
-13.616,112.47,5,5
-15.616,112.47,5,5
-17.616,112.47,5,5
-19.616,112.47,5,5
-21.616,112.47,5,5
-23.616,112.47,5,5
-25.616,112.47,5,5
-27.616,112.47,5,5
-29.616,112.47,5,5
-31.616,112.47,5,5
-32.864,112.41,5,5
-34.099,112.22,5,5
-35.31,111.91,5,5
-36.484,111.48,5,5
-37.609,110.94,5,5
-38.674,110.29,5,5
-39.669,109.53,5,5
-40.583,108.68,5,5
-41.407,107.74,5,5
-42.134,106.72,5,5
-42.756,105.64,5,5
-43.266,104.5,5,5
-43.66,103.31,5,5
-43.934,102.09,5,5
-44.084,100.85,5,5
-44.084,98.853,5,5
-44.084,96.853,5,5
-44.084,94.853,5,5
-44.084,92.853,5,5
-44.084,90.853,5,5
-44.084,88.853,5,5
-44.084,86.853,5,5
-44.084,84.853,5,5
-44.084,82.853,5,5
-44.084,80.853,5,5
-44.084,78.853,5,5
-44.084,76.853,5,5
-44.084,74.853,5,5
-44.084,72.853,5,5
-44.084,70.853,5,5
-44.084,68.853,5,5
-44.084,66.853,5,5
-44.084,64.853,5,5
-44.084,62.853,5,5
-44.084,60.853,5,5
-44.084,58.853,5,5
-44.084,56.853,5,5
-44.084,54.853,5,5
-44.084,52.853,5,5
-44.084,50.853,5,5
-44.084,48.853,5,5
-44.084,46.853,5,5
-44.084,44.853,5,5
-44.084,42.853,5,5
-44.084,40.853,5,5
-44.084,38.853,5,5
-44.084,36.853,5,5
-44.084,34.853,5,5
-44.084,32.853,5,5
-44.084,30.853,5,5
-44.084,28.853,5,5
-44.084,26.853,5,5
-44.084,24.853,5,5
-44.084,22.853,5,5
-44.084,20.853,5,5
-44.084,18.853,5,5
-44.084,16.853,5,5
-44.084,14.853,5,5
-44.084,12.853,5,5
-44.084,10.853,5,5
-44.084,8.8529,5,5
-44.084,6.8529,5,5
-44.084,4.8529,5,5
-44.084,2.8529,5,5
-44.084,0.8529,5,5
-44.022,-0.39502,5,5
-43.835,-1.6305,5,5
-43.526,-2.8411,5,5
-43.098,-4.0148,5,5
-42.554,-5.1399,5,5
-41.901,-6.2051,5,5
-41.145,-7.1998,5,5
-40.293,-8.114,5,5
-39.355,-8.9387,5,5
-38.338,-9.6655,5,5
-37.254,-10.287,5,5
-36.114,-10.798,5,5
-34.928,-11.192,5,5
-33.709,-11.465,5,5
-32.469,-11.616,5,5
-30.469,-11.616,5,5
-28.469,-11.616,5,5
-26.469,-11.616,5,5
-24.469,-11.616,5,5
-22.469,-11.616,5,5
-20.469,-11.616,5,5
-18.469,-11.616,5,5
-16.469,-11.616,5,5
-14.469,-11.616,5,5
-12.469,-11.616,5,5
-11.221,-11.553,5,5
-9.9853,-11.367,5,5
-8.7747,-11.057,5,5
-7.601,-10.629,5,5
-6.4759,-10.086,5,5
-5.4107,-9.4325,5,5
-4.416,-8.6763,5,5
-3.5017,-7.8246,5,5
-2.6771,-6.8859,5,5
-1.9503,-5.8696,5,5
-1.3286,-4.7857,5,5
-0.8182,-3.6453,5,5
-0.42421,-2.4595,5,5
-0.15057,-1.2404,5,5
